year,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Total Employment in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area,Real GDP (Biillion),Nominal GDP
2015,Oklahoma,2,2.18,7.25,7.91,7.25,7.91,237.017,2971677.417,1828996.083,1750532.417,78463.66667,4.291666667,18295,18799.6
2015,Oregon,9.25,10.09,7.25,7.91,9.25,10.09,237.017,3214602.833,1979732.167,1871781.583,107950.5833,5.466666667,18295,18799.6
2015,Pennsylvania,7.25,7.91,7.25,7.91,7.25,7.91,237.017,10218362.83,6423541.583,6077358,346183.5833,5.391666667,18295,18799.6
2015,Rhode Island,9,9.82,7.25,7.91,9,9.82,237.017,855938.4167,555146.6667,521712.4167,33434.25,6.025,18295,18799.6
2015,South Carolina,0,0,7.25,7.91,7.25,7.91,237.017,3822409,2268262,2134595.5,133666.5,5.9,18295,18799.6
2015,South Dakota,8.5,9.28,7.25,7.91,8.5,9.28,237.017,648268.0833,453123.8333,439347.0833,13776.75,3.05,18295,18799.6
2015,Tennessee,0,0,7.25,7.91,7.25,7.91,237.017,5159198.5,3074389.833,2903377.75,171012.0833,5.566666667,18295,18799.6
2015,Texas,7.25,7.91,7.25,7.91,7.25,7.91,237.017,20509246.67,13091904.33,12506142.42,585761.9167,4.483333333,18295,18799.6
2015,Utah,7.25,7.91,7.25,7.91,7.25,7.91,237.017,2140901,1453624.333,1402169.833,51454.5,3.508333333,18295,18799.6
2015,Vermont,9.15,9.99,7.25,7.91,9.15,9.99,237.017,514883.9167,346507.5833,334254.9167,12252.66667,3.533333333,18295,18799.6
2015,Virginia,7.25,7.91,7.25,7.91,7.25,7.91,237.017,6495053,4233488.333,4048007.333,185481,4.366666667,18295,18799.6
2015,Washington,9.47,10.33,7.25,7.91,9.47,10.33,237.017,5619382.583,3555226.417,3362233.583,192992.8333,5.433333333,18295,18799.6
2015,West Virginia,8,8.73,7.25,7.91,8,8.73,237.017,1480493,791617.6667,739529.8333,52087.83333,6.583333333,18295,18799.6
2015,Wisconsin,7.25,7.91,7.25,7.91,7.25,7.91,237.017,4545551.5,3084137.917,2947649.333,136488.5833,4.425,18295,18799.6
2015,Wyoming,5.15,5.62,7.25,7.91,7.25,7.91,237.017,451235.1667,301676.75,288926.9167,12749.83333,4.208333333,18295,18799.6
2016,Alabama,0,0,7.25,7.81,7.25,7.81,240.007,3816952.75,2155751.417,2028929,126822.4167,5.908333333,18804.9,19141.7
2016,Alaska,9.75,10.51,7.25,7.81,9.75,10.51,240.007,546589.0833,362097.3333,338218.75,23878.58333,6.6,18804.9,19141.7
2016,Arizona,8.05,8.68,7.25,7.81,8.05,8.68,240.007,5384441.5,3253953.667,3075608.083,178345.5833,5.483333333,18804.9,19141.7
2016,Arkansas,8,8.62,7.25,7.81,8,8.62,240.007,2312068.25,1344030.917,1290424.583,53606.33333,3.983333333,18804.9,19141.7
2016,California,10,10.78,7.25,7.81,10,10.78,240.007,30568838.92,19013906.5,17965090.92,1048815.583,5.516666667,18804.9,19141.7
2016,Colorado,8.31,8.96,7.25,7.81,8.31,8.96,240.007,4322567.5,2893958.5,2803216.667,90741.83333,3.133333333,18804.9,19141.7
2016,Connecticut,9.6,10.35,7.25,7.81,9.6,10.35,240.007,2874829.917,1893437.167,1801259.167,92178,4.866666667,18804.9,19141.7
2016,Delaware,8.25,8.89,7.25,7.81,8.25,8.89,240.007,754335,468969.25,447725.3333,21243.91667,4.525,18804.9,19141.7
2016,District of Columbia,11.5,12.39,7.25,7.81,11.5,12.39,240.007,565140.3333,395268.5,370615.5833,24652.91667,6.233333333,18804.9,19141.7
2016,Florida,8.05,8.68,7.25,7.81,8.05,8.68,240.007,16616128.58,9842511.833,9360140.667,482371.1667,4.916666667,18804.9,19141.7
2016,Georgia,5.15,5.55,7.25,7.81,7.25,7.81,240.007,7885093.083,4921740.417,4653212.25,268528.1667,5.466666667,18804.9,19141.7
2016,Hawaii,8.5,9.16,7.25,7.81,8.5,9.16,240.007,1093555.167,679237,659616.6667,19620.33333,2.891666667,18804.9,19141.7
2016,Idaho,7.25,7.81,7.25,7.81,7.25,7.81,240.007,1274369.5,813091.1667,783240.5,29850.66667,3.675,18804.9,19141.7
2016,Illinois,8.25,8.89,7.25,7.81,8.25,8.89,240.007,10048210,6558589.417,6172216.75,386372.6667,5.883333333,18804.9,19141.7
2016,Indiana,7.25,7.81,7.25,7.81,7.25,7.81,240.007,5148021.583,3332067.917,3186478.833,145589.0833,4.366666667,18804.9,19141.7
2016,Iowa,7.25,7.81,7.25,7.81,7.25,7.81,240.007,2442455.917,1703087.583,1641910.583,61177,3.575,18804.9,19141.7
2016,Kansas,7.25,7.81,7.25,7.81,7.25,7.81,240.007,2213993.583,1491806.583,1431732.75,60073.83333,4.016666667,18804.9,19141.7
2016,Kentucky,7.25,7.81,7.25,7.81,7.25,7.81,240.007,3459892.083,2015973.5,1914499.5,101474,5.033333333,18804.9,19141.7
2016,Louisiana,0,0,7.25,7.81,7.25,7.81,240.007,3583946.667,2123908.75,1994883.75,129025,6.066666667,18804.9,19141.7
2016,Maine,7.5,8.08,7.25,7.81,7.5,8.08,240.007,1094744.25,693937.8333,667738.3333,26199.5,3.775,18804.9,19141.7
2016,Maryland,8.75,9.43,7.25,7.81,8.75,9.43,240.007,4715122.417,3156152.667,3020666.167,135486.5,4.291666667,18804.9,19141.7
2016,Massachusetts,10,10.78,7.25,7.81,10,10.78,240.007,5543886.667,3618191.917,3472462.417,145729.5,4.041666667,18804.9,19141.7
2016,Michigan,8.5,9.16,7.25,7.81,8.5,9.16,240.007,7917715.167,4849105.083,4606582.333,242522.75,5.008333333,18804.9,19141.7
2016,Minnesota,7.25,7.81,7.25,7.81,7.25,7.81,240.007,4318608.25,3023731.25,2906932.833,116798.4167,3.875,18804.9,19141.7
2016,Mississippi,0,0,7.25,7.81,7.25,7.81,240.007,2285176.417,1272080.833,1196124.5,75956.33333,5.966666667,18804.9,19141.7
2016,Missouri,7.65,8.24,7.25,7.81,7.65,8.24,240.007,4755611.667,3072730.583,2933058.083,139672.5,4.55,18804.9,19141.7
2016,Montana,8.05,8.68,7.25,7.81,8.05,8.68,240.007,824041.8333,521800.6667,499299.4167,22501.25,4.325,18804.9,19141.7
2016,Nebraska,9,9.7,7.25,7.81,9,9.7,240.007,1452381.25,1016063.667,984889.3333,31174.33333,3.066666667,18804.9,19141.7
2016,Nevada,7.25,7.81,7.25,7.81,7.25,7.81,240.007,2279403.833,1414405.667,1332376.333,82029.33333,5.808333333,18804.9,19141.7
2016,New Hampshire,7.25,7.81,7.25,7.81,7.25,7.81,240.007,1097720.167,752466.4167,730872.3333,21594.08333,2.883333333,18804.9,19141.7
2016,New Jersey,8.38,9.03,7.25,7.81,8.38,9.03,240.007,7030112.5,4493227,4271301.25,221925.75,4.941666667,18804.9,19141.7
2016,New Mexico,7.5,8.08,7.25,7.81,7.5,8.08,240.007,1617770.333,944334.8333,880426.3333,63908.5,6.75,18804.9,19141.7
2016,New York,9,9.7,7.25,7.81,9,9.7,240.007,15729054,9528079.417,9063224.833,464854.5833,4.875,18804.9,19141.7
2016,North Carolina,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7911793.5,4845051.833,4598261.417,246790.4167,5.1,18804.9,19141.7
2016,North Dakota,7.25,7.81,7.25,7.81,7.25,7.81,240.007,581105.9167,411871.8333,399099.25,12772.58333,3.1,18804.9,19141.7
2016,Ohio,7.25,7.81,7.25,7.81,7.25,7.81,240.007,9158367.5,5755683.5,5464299.833,291383.6667,5.075,18804.9,19141.7
2016,Oklahoma,2,2.16,7.25,7.81,7.25,7.81,240.007,2990341.417,1827952.75,1742989.417,84963.33333,4.658333333,18804.9,19141.7
2016,Oregon,9.75,10.51,7.25,7.81,9.75,10.51,240.007,3279334.833,2042641,1945674.75,96966.25,4.75,18804.9,19141.7
2016,Pennsylvania,7.25,7.81,7.25,7.81,7.25,7.81,240.007,10232466.25,6459696.333,6114930.5,344765.8333,5.341666667,18804.9,19141.7
2016,Rhode Island,9.6,10.35,7.25,7.81,9.6,10.35,240.007,858158.5833,553420.5,524505.8333,28914.66667,5.241666667,18804.9,19141.7
2016,South Carolina,0,0,7.25,7.81,7.25,7.81,240.007,3888005.083,2286257.417,2174080.75,112176.6667,4.916666667,18804.9,19141.7
2016,South Dakota,8.55,9.21,7.25,7.81,8.55,9.21,240.007,654760.1667,455103.1667,441364.6667,13738.5,3.016666667,18804.9,19141.7
2016,Tennessee,0,0,7.25,7.81,7.25,7.81,240.007,5213936.333,3136741.833,2987419.917,149321.9167,4.758333333,18804.9,19141.7
2016,Texas,7.25,7.81,7.25,7.81,7.25,7.81,240.007,20905006.58,13348141.25,12727661.83,620479.4167,4.65,18804.9,19141.7
2016,Utah,7.25,7.81,7.25,7.81,7.25,7.81,240.007,2193627.083,1500217.917,1449932.083,50285.83333,3.35,18804.9,19141.7
2016,Vermont,9.6,10.35,7.25,7.81,9.6,10.35,240.007,515410.3333,345856,335021.6667,10834.33333,3.125,18804.9,19141.7
2016,Virginia,7.25,7.81,7.25,7.81,7.25,7.81,240.007,6543547.833,4254961.25,4085049.167,169912.0833,4,18804.9,19141.7
2016,Washington,9.47,10.21,7.25,7.81,9.47,10.21,240.007,5731878,3649332.667,3459286.75,190045.9167,5.225,18804.9,19141.7
2016,West Virginia,8.75,9.43,7.25,7.81,8.75,9.43,240.007,1474039.5,785058.5833,737157.8333,47900.75,6.091666667,18804.9,19141.7
2016,Wisconsin,7.25,7.81,7.25,7.81,7.25,7.81,240.007,4566315.083,3110442.667,2988620.833,121821.8333,3.908333333,18804.9,19141.7
2016,Wyoming,5.15,5.55,7.25,7.81,7.25,7.81,240.007,450991.5833,300464.4167,284449.75,16014.66667,5.333333333,18804.9,19141.7
2017,Alabama,0,0,7.25,7.65,7.25,7.65,245.12,3889271.667,2203379.667,2103740.417,99639.25,4.508333333,19612.1,19612.1
2017,Alaska,9.8,10.34,7.25,7.65,9.8,10.34,245.12,546466,360542.9167,337080.6667,23462.25,6.508333333,19612.1,19612.1
2017,Arizona,10,10.55,7.25,7.65,10,10.55,245.12,5341966.917,3239838.333,3079252.75,160585.5833,4.975,19612.1,19612.1
2017,Arkansas,8.5,8.97,7.25,7.65,8.5,8.97,245.12,2312545.333,1348011.583,1297741.333,50270.25,3.741666667,19612.1,19612.1
2017,California,10,10.55,7.25,7.65,10,10.55,245.12,30804622.08,19183598.25,18255624.83,927973.4167,4.833333333,19612.1,19612.1
2017,Colorado,9.3,9.81,7.25,7.65,9.3,9.81,245.12,4376945.5,2963079,2885497.25,77581.75,2.608333333,19612.1,19612.1
2017,Connecticut,10.1,10.66,7.25,7.65,10.1,10.66,245.12,2901375.5,1923286.167,1838398.833,84887.33333,4.416666667,19612.1,19612.1
2017,Delaware,8.25,8.71,7.25,7.65,8.25,8.71,245.12,764025.3333,475183.4167,453936.25,21247.16667,4.466666667,19612.1,19612.1
2017,District of Columbia,11.5,12.14,7.25,7.65,11.5,12.14,245.12,558147.75,393279.1667,369328.8333,23950.33333,6.1,19612.1,19612.1
2017,Florida,8.1,8.55,7.25,7.65,8.1,8.55,245.12,16818376.5,9972129.333,9543835.333,428294,4.3,19612.1,19612.1
2017,Georgia,5.15,5.43,7.25,7.65,7.25,7.65,245.12,7995543.583,5107744.833,4864452.25,243292.5833,4.758333333,19612.1,19612.1
2017,Hawaii,9.25,9.76,7.25,7.65,9.25,9.76,245.12,1120898.25,695165.6667,679832.3333,15333.33333,2.216666667,19612.1,19612.1
2017,Idaho,7.25,7.65,7.25,7.65,7.25,7.65,245.12,1314455.917,839588.1667,812676.4167,26911.75,3.216666667,19612.1,19612.1
2017,Illinois,8.25,8.71,7.25,7.65,8.25,8.71,245.12,10141739.58,6561012.75,6236599.167,324413.5833,4.95,19612.1,19612.1
2017,Indiana,7.25,7.65,7.25,7.65,7.25,7.65,245.12,5189801.333,3333030.417,3216404.667,116625.75,3.491666667,19612.1,19612.1
2017,Iowa,7.25,7.65,7.25,7.65,7.25,7.65,245.12,2465307.167,1697559.5,1645629.167,51930.33333,3.058333333,19612.1,19612.1
2017,Kansas,7.25,7.65,7.25,7.65,7.25,7.65,245.12,2227729.833,1488315.583,1434401.417,53914.16667,3.616666667,19612.1,19612.1
2017,Kentucky,7.25,7.65,7.25,7.65,7.25,7.65,245.12,3489933.667,2052893.833,1954818.083,98075.75,4.775,19612.1,19612.1
2017,Louisiana,0,0,7.25,7.65,7.25,7.65,245.12,3586138.917,2107853.75,2000043.833,107809.9167,5.108333333,19612.1,19612.1
2017,Maine,9,9.5,7.25,7.65,9,9.5,245.12,1106281.5,703758.4167,680081.8333,23676.58333,3.358333333,19612.1,19612.1
2017,Maryland,8.75,9.23,7.25,7.65,8.75,9.23,245.12,4799005.25,3243999.083,3114401.833,129597.25,4,19612.1,19612.1
2017,Massachusetts,11,11.61,7.25,7.65,11,11.61,245.12,5654177.25,3724153.5,3582111.583,142041.9167,3.791666667,19612.1,19612.1
2017,Michigan,8.9,9.39,7.25,7.65,8.9,9.39,245.12,7999550.25,4910724.917,4685341.833,225383.0833,4.575,19612.1,19612.1
2017,Minnesota,7.75,8.18,7.25,7.65,7.75,8.18,245.12,4379847.417,3070649.333,2963368,107281.3333,3.483333333,19612.1,19612.1
2017,Mississippi,0,0,7.25,7.65,7.25,7.65,245.12,2284343.667,1272505.5,1205885.083,66620.41667,5.233333333,19612.1,19612.1
2017,Missouri,7.7,8.13,7.25,7.65,7.7,8.13,245.12,4775175.25,3053260.667,2939139.75,114120.9167,3.741666667,19612.1,19612.1
2017,Montana,8.15,8.6,7.25,7.65,8.15,8.6,245.12,836658.1667,528428.5833,506828.4167,21600.16667,4.091666667,19612.1,19612.1
2017,Nebraska,9,9.5,7.25,7.65,9,9.5,245.12,1473927.167,1023134.5,992696.6667,30437.83333,2.975,19612.1,19612.1
2017,Nevada,7.25,7.65,7.25,7.65,7.25,7.65,245.12,2308537.167,1443971.667,1371841.667,72130,4.983333333,19612.1,19612.1
2017,New Hampshire,7.25,7.65,7.25,7.65,7.25,7.65,245.12,1112623.917,758150.25,736900.25,21250,2.808333333,19612.1,19612.1
2017,New Jersey,8.44,8.91,7.25,7.65,8.44,8.91,245.12,7269751.25,4614710.417,4405644.333,209066.0833,4.533333333,19612.1,19612.1
2017,New Mexico,7.5,7.91,7.25,7.65,7.5,7.91,245.12,1627136.75,948363.8333,890878.1667,57485.66667,6.041666667,19612.1,19612.1
2017,New York,9.7,10.24,7.25,7.65,9.7,10.24,245.12,16176116.58,9838108.5,9381964.417,456144.0833,4.633333333,19612.1,19612.1
2017,North Carolina,7.25,7.65,7.25,7.65,7.25,7.65,245.12,7932255.167,4866022.5,4646013.083,220009.4167,4.525,19612.1,19612.1
2017,North Dakota,7.25,7.65,7.25,7.65,7.25,7.65,245.12,587827.75,415743.1667,404904.5,10838.66667,2.608333333,19612.1,19612.1
2017,Ohio,8.15,8.6,7.25,7.65,8.15,8.6,245.12,9236379.167,5817218.917,5528373.083,288845.8333,4.966666667,19612.1,19612.1
2017,Oklahoma,2,2.11,7.25,7.65,7.25,7.65,245.12,2987388.167,1826473,1752873.75,73599.25,4.033333333,19612.1,19612.1
2017,Oregon,9.75,10.29,7.25,7.65,9.75,10.29,245.12,3327672.75,2076316.083,1992020.667,84295.41667,4.058333333,19612.1,19612.1
2017,Pennsylvania,7.25,7.65,7.25,7.65,7.25,7.65,245.12,10357025.42,6483683.417,6160931.167,322752.25,4.975,19612.1,19612.1
2017,Rhode Island,9.6,10.13,7.25,7.65,9.6,10.13,245.12,882242,568045.9167,542435.3333,25610.58333,4.508333333,19612.1,19612.1
2017,South Carolina,0,0,7.25,7.65,7.25,7.65,245.12,3897644.75,2261727.083,2166759.083,94968,4.2,19612.1,19612.1
2017,South Dakota,8.65,9.13,7.25,7.65,8.65,9.13,245.12,658460.4167,455318,441430.75,13887.25,3.05,19612.1,19612.1
2017,Tennessee,0,0,7.25,7.65,7.25,7.65,245.12,5284932,3196432.333,3076846.083,119586.25,3.75,19612.1,19612.1
2017,Texas,7.25,7.65,7.25,7.65,7.25,7.65,245.12,21135080,13473313.25,12887241.75,586071.5,4.341666667,19612.1,19612.1
2017,Utah,7.25,7.65,7.25,7.65,7.25,7.65,245.12,2260156,1554193.5,1505205,48988.5,3.166666667,19612.1,19612.1
2017,Vermont,10,10.55,7.25,7.65,10,10.55,245.12,527813.8333,355333.3333,344640.5833,10692.75,3.008333333,19612.1,19612.1
2017,Virginia,7.25,7.65,7.25,7.65,7.25,7.65,245.12,6624959.583,4352493.417,4193033.667,159459.75,3.666666667,19612.1,19612.1
2017,Washington,11,11.61,7.25,7.65,11,11.61,245.12,5851092.333,3727011.417,3554229.667,172781.75,4.641666667,19612.1,19612.1
2017,West Virginia,8.75,9.23,7.25,7.65,8.75,9.23,245.12,1467310.417,784635.8333,743723,40912.83333,5.208333333,19612.1,19612.1
2017,Wisconsin,7.25,7.65,7.25,7.65,7.25,7.65,245.12,4617621.417,3141440.083,3039303.5,102136.5833,3.258333333,19612.1,19612.1
2017,Wyoming,5.15,5.43,7.25,7.65,7.25,7.65,245.12,445795.6667,293841.25,281119.5833,12721.66667,4.325,19612.1,19612.1
2018,Alabama,0,0,7.25,7.47,7.25,7.47,251.107,3911655,2239817.667,2151843.167,87974.5,3.941666667,20656.5,20193.9
2018,Alaska,9.84,10.14,7.25,7.47,9.84,10.14,251.107,545700.25,355482.1667,334012.9167,21469.25,6.041666667,20656.5,20193.9
2018,Arizona,10.5,10.82,7.25,7.47,10.5,10.82,251.107,5434496.417,3325752.333,3165767.167,159985.1667,4.808333333,20656.5,20193.9
2018,Arkansas,8.5,8.76,7.25,7.47,8.5,8.76,251.107,2321284.5,1343867.25,1294713.75,49153.5,3.658333333,20656.5,20193.9
2018,California,11,11.33,7.25,7.47,11,11.33,251.107,30963178.58,19288540.08,18467258.92,821281.1667,4.258333333,20656.5,20193.9
2018,Colorado,10.2,10.51,7.25,7.47,10.2,10.51,251.107,4451642.25,3054179.833,2961264,92915.83333,3.05,20656.5,20193.9
2018,Connecticut,10.1,10.4,7.25,7.47,10.1,10.4,251.107,2909954.667,1923504.5,1848858.5,74646,3.883333333,20656.5,20193.9
2018,Delaware,8.25,8.5,7.25,7.47,8.25,8.5,251.107,772932.5,480300.5,462434.9167,17865.58333,3.708333333,20656.5,20193.9
2018,District of Columbia,13.25,13.65,7.25,7.47,13.25,13.65,251.107,561591.4167,395422.0833,372957.3333,22464.75,5.683333333,20656.5,20193.9
2018,Florida,8.25,8.5,7.25,7.47,8.25,8.5,251.107,17061121.5,10117492.42,9748188.833,369303.5833,3.65,20656.5,20193.9
2018,Georgia,5.15,5.3,7.25,7.47,7.25,7.47,251.107,8097260.833,5126365.667,4921634.167,204731.5,4,20656.5,20193.9
2018,Hawaii,10.1,10.4,7.25,7.47,10.1,10.4,251.107,1124161.583,692268.25,675658.6667,16609.58333,2.408333333,20656.5,20193.9
2018,Idaho,7.25,7.47,7.25,7.47,7.25,7.47,251.107,1346385.75,862479.5833,837708,24771.58333,2.875,20656.5,20193.9
2018,Illinois,8.25,8.5,7.25,7.47,8.25,8.5,251.107,10134811.58,6558155.833,6270607.917,287547.9167,4.4,20656.5,20193.9
2018,Indiana,7.25,7.47,7.25,7.47,7.25,7.47,251.107,5224191.417,3393338.583,3277222.25,116116.3333,3.433333333,20656.5,20193.9
2018,Iowa,7.25,7.47,7.25,7.47,7.25,7.47,251.107,2474799.5,1711705.333,1667617.25,44088.08333,2.575,20656.5,20193.9
2018,Kansas,7.25,7.47,7.25,7.47,7.25,7.47,251.107,2233868.5,1493243.917,1443053.833,50190.08333,3.358333333,20656.5,20193.9
2018,Kentucky,7.25,7.47,7.25,7.47,7.25,7.47,251.107,3502247.833,2052808.5,1966072.667,86735.83333,4.2,20656.5,20193.9
2018,Louisiana,0,0,7.25,7.47,7.25,7.47,251.107,3584904,2109533.417,2007606.833,101926.5833,4.825,20656.5,20193.9
2018,Maine,10,10.3,7.25,7.47,10,10.3,251.107,1112504.25,700863.6667,678538.9167,22324.75,3.175,20656.5,20193.9
2018,Maryland,10.1,10.4,7.25,7.47,10.1,10.4,251.107,4823675,3270551.25,3145989.583,124561.6667,3.816666667,20656.5,20193.9
2018,Massachusetts,11,11.33,7.25,7.47,11,11.33,251.107,5694039.167,3818341.333,3685597.417,132743.9167,3.475,20656.5,20193.9
2018,Michigan,9.25,9.53,7.25,7.47,9.25,9.53,251.107,8029716,4944667.167,4738464.833,206202.3333,4.158333333,20656.5,20193.9
2018,Minnesota,8.04,8.28,7.25,7.47,8.04,8.28,251.107,4418072.75,3074843.333,2981973.667,92869.66667,3.025,20656.5,20193.9
2018,Mississippi,0,0,7.25,7.47,7.25,7.47,251.107,2280312.75,1267800,1204965.833,62834.16667,4.958333333,20656.5,20193.9
2018,Missouri,7.85,8.09,7.25,7.47,7.85,8.09,251.107,4791473.583,3048404.75,2949776.667,98628.08333,3.241666667,20656.5,20193.9
2018,Montana,8.3,8.55,7.25,7.47,8.3,8.55,251.107,845569.1667,535058.75,515091.8333,19966.91667,3.75,20656.5,20193.9
2018,Nebraska,9,9.27,7.25,7.47,9,9.27,251.107,1484120.167,1036416.417,1006100.417,30316,2.925,20656.5,20193.9
2018,Nevada,7.25,7.47,7.25,7.47,7.25,7.47,251.107,2357842.333,1494685.75,1429195.75,65490,4.383333333,20656.5,20193.9
2018,New Hampshire,7.25,7.47,7.25,7.47,7.25,7.47,251.107,1120839.417,770346.5833,750128.25,20218.33333,2.625,20656.5,20193.9
2018,New Jersey,8.6,8.86,7.25,7.47,8.6,8.86,251.107,7311915.25,4604679.5,4420169.917,184509.5833,4.008333333,20656.5,20193.9
2018,New Mexico,7.5,7.73,7.25,7.47,7.5,7.73,251.107,1634622.583,944843.75,898236.4167,46607.33333,4.925,20656.5,20193.9
2018,New York,10.4,10.71,7.25,7.47,10.4,10.71,251.107,16217661.58,9824479,9421979.917,402499.0833,4.1,20656.5,20193.9
2018,North Carolina,7.25,7.47,7.25,7.47,7.25,7.47,251.107,8032424.333,4912867.667,4715945.583,196922.0833,3.991666667,20656.5,20193.9
2018,North Dakota,7.25,7.47,7.25,7.47,7.25,7.47,251.107,589971.5833,412054.8333,402170.25,9884.583333,2.408333333,20656.5,20193.9
2018,Ohio,8.3,8.55,7.25,7.47,8.3,8.55,251.107,9267911.833,5820730.75,5558712.5,262018.25,4.5,20656.5,20193.9
2018,Oklahoma,2,2.06,7.25,7.47,7.25,7.47,251.107,2997372.917,1831061.667,1770820.25,60241.41667,3.291666667,20656.5,20193.9
2018,Oregon,10.75,11.07,7.25,7.47,10.75,11.07,251.107,3366596.083,2080454.583,1996722,83732.58333,4.041666667,20656.5,20193.9
2018,Pennsylvania,7.25,7.47,7.25,7.47,7.25,7.47,251.107,10388655.17,6509529.583,6221654.417,287875.1667,4.416666667,20656.5,20193.9
2018,Rhode Island,10.1,10.4,7.25,7.47,10.1,10.4,251.107,887693.5,572677.8333,549519.6667,23158.16667,4.033333333,20656.5,20193.9
2018,South Carolina,0,0,7.25,7.47,7.25,7.47,251.107,3948447.75,2281633.75,2204742.75,76891,3.375,20656.5,20193.9
2018,South Dakota,8.85,9.12,7.25,7.47,8.85,9.12,251.107,663384.3333,459214.9167,446371.5833,12843.33333,2.791666667,20656.5,20193.9
2018,Tennessee,0,0,7.25,7.47,7.25,7.47,251.107,5342695.833,3257684.417,3144142.25,113542.1667,3.5,20656.5,20193.9
2018,Texas,7.25,7.47,7.25,7.47,7.25,7.47,251.107,21443060.75,13712789.75,13176523.75,536266,3.9,20656.5,20193.9
2018,Utah,7.25,7.47,7.25,7.47,7.25,7.47,251.107,2312734.167,1584455,1538198.417,46256.58333,2.916666667,20656.5,20193.9
2018,Vermont,10.5,10.82,7.25,7.47,10.5,10.82,251.107,530176.4167,355366.5,346562.9167,8803.583333,2.483333333,20656.5,20193.9
2018,Virginia,7.25,7.47,7.25,7.47,7.25,7.47,251.107,6670343.167,4358415.917,4227344.25,131071.6667,3.008333333,20656.5,20193.9
2018,Washington,11.5,11.85,7.25,7.47,11.5,11.85,251.107,5944441.417,3814711.417,3645745.167,168966.25,4.425,20656.5,20193.9
2018,West Virginia,8.75,9.01,7.25,7.47,8.75,9.01,251.107,1458977.417,793402.1667,752454.75,40947.41667,5.166666667,20656.5,20193.9
2018,Wisconsin,7.25,7.47,7.25,7.47,7.25,7.47,251.107,4643523.5,3123624.333,3030236.167,93388.16667,2.975,20656.5,20193.9
2018,Wyoming,5.15,5.3,7.25,7.47,7.25,7.47,251.107,445661.3333,292594.75,280732.3333,11862.41667,4.058333333,20656.5,20193.9
2019,Alabama,0,0,7.25,7.34,7.25,7.34,255.657,3935787.833,2272405.583,2200012.583,72393,3.183333333,21521.4,20692.1
2019,Alaska,10.19,10.31,7.25,7.34,10.19,10.31,255.657,544905,353193.5833,333436.25,19757.33333,5.591666667,21521.4,20692.1
2019,Arizona,12,12.14,7.25,7.34,12,12.14,255.657,5537789,3431228.333,3266061.5,165166.8333,4.808333333,21521.4,20692.1
2019,Arkansas,9.25,9.36,7.25,7.34,9.25,9.36,255.657,2330750.333,1354617.25,1307249,47368.25,3.491666667,21521.4,20692.1
2019,California,12,12.14,7.25,7.34,12,12.14,255.657,31056873.58,19415065.67,18620301.67,794764,4.1,21521.4,20692.1
2019,Colorado,12,12.14,7.25,7.34,12,12.14,255.657,4519715.167,3105966.583,3023020,82946.58333,2.666666667,21521.4,20692.1
2019,Connecticut,11,11.13,7.25,7.34,11,11.13,255.657,2913268.25,1938884.75,1869061.667,69823.08333,3.608333333,21521.4,20692.1
2019,Delaware,9.25,9.36,7.25,7.34,9.25,9.36,255.657,782769.0833,484608.3333,467142.3333,17466,3.591666667,21521.4,20692.1
2019,District of Columbia,14,14.16,7.25,7.34,14,14.16,255.657,563159.5,400065.5833,378122.9167,21942.66667,5.475,21521.4,20692.1
2019,Florida,8.56,8.66,7.25,7.34,8.56,8.66,255.657,17273996,10287043.75,9952867.167,334176.5833,3.25,21521.4,20692.1
2019,Georgia,5.15,5.21,7.25,7.34,7.25,7.34,255.657,8203810.5,5161136.333,4976457.417,184678.9167,3.575,21521.4,20692.1
2019,Hawaii,10.1,10.22,7.25,7.34,10.1,10.22,255.657,1124354,686225.75,668923,17302.75,2.516666667,21521.4,20692.1
2019,Idaho,7.25,7.34,7.25,7.34,7.25,7.34,255.657,1381644.583,888570.8333,863097.75,25473.08333,2.875,21521.4,20692.1
